_id,,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
631b303774b46bf77a2369b7,102,47966,gp:AOqpTOFU2NYHNUVrO96lgDDqW3soTiP7IVsKK03B23Yf52XMzmI-HGU1aa62l8uZfXP8qINa83J8WSSRil16Hw,Nisse O,https://play-lh.googleusercontent.com/a-/AOh14Gj-DmhfrR0RiA2YxKRJCEuUMPCxvzZ94dsPx3JiyUs,"NOW, the mickey mousing effect doesn't work OR SHREK, and I've made a vid with a month ago! ! What's up with that??",1,1,23.8.3,2022-03-24T17:43:11.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:15:08.000Z
631b303774b46bf77a2369b8,103,47739,gp:AOqpTOH8YyPOJaanLJYAZICdLfrfm9Voa_kxrJ3UIRPEaE9tQiByv4ckeUUOs5gXz8yfa_Y0_Bln2CNXOr69xg,Benas,https://play-lh.googleusercontent.com/a-/AOh14Gid5tdzrlZpG28WQkQZX5MNa1RTvNCPPzFCdih_,Eh,3,0,22.8.4,2022-03-24T19:20:14.000Z,"Hi, 
We apologize for the issues opening the app and appreciate your feedback.
For help with opening TikTok, please contact our support team: feedback@tiktok.com",2019-08-08T00:40:08.000Z
631b303774b46bf77a2369b9,104,43564,gp:AOqpTOHvTnKyHBgEJwySxh__e_vn1dWqoTsNpyY-9fUJc352SolgPoQ9H3bLuFxnibf4utKmjYy9DtjoJunckw,Matthew Rhett,https://play-lh.googleusercontent.com/a-/AOh14GiMjzAv69M_rV8Ouya7C4aldtuEgxhlZzc6-zhZrg,"Updating my review because I currently can't use a ton of the filters on the app because they ""don't work with the device."" My phone is NOT that old and the app is apparently fully updated, I just can't do a lot of stuff ",2,18,23.7.3,2022-03-25T21:06:39.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:12:02.000Z
631b303774b46bf77a2369ba,105,40329,gp:AOqpTOHyNvWPPa6cM738TZN4_KWKw4JhuRoaFqc9WNo3zH5RIEMAmYpph6If0NvaIP0F4WM9-vExjTUrYb-rqw,Aren JTumaStens,https://play-lh.googleusercontent.com/a-/AOh14GgP62Nh14lVpOfIP_5a-uKPOY-2NQ4s8T76hsvxoV4,Another one of my favorite apps to use,5,3243,23.6.4,2022-03-26T14:57:02.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-12-12T04:31:02.000Z
631b303774b46bf77a2369bb,106,35165,gp:AOqpTOFjiV7-hY2vNpkE9x4TcJ6M4b9bfvyDDEE7fiG_mU1i1q-ZS0MnGTLHDIt5eCFEwbHKnCsQJDnwJrBHRA,ben,https://play-lh.googleusercontent.com/a-/AOh14GgOnIcg6G_JIyMey0CKYkqBDsVJLDYuw9Y5dMWeHg,"Stop reseting the fyp it keeps completly changing overnight cux of the update been on this app since 2017 had this problem multiple times its called the fyp for some1 page so bad n fix the not interested buttom every single vid i see i click it then i reload and the same types of vids pop up so infuriating, and fix the setting i click show me vids THATS ENGLISH‼ not some other language i dont understand ITS NOT HARD",1,7,23.8.4,2022-03-27T21:31:25.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",2020-09-14T07:08:37.000Z
631b303774b46bf77a2369bc,107,34559,gp:AOqpTOGSNrfM41V6P5EN_KedktV47Q_eDVo31lnj0HMMeRJRdez3dNtdddMxynFMiT38qcv5CYWt-xdcSoCuPA,Dom Edan,https://play-lh.googleusercontent.com/a-/AOh14GiKpzeaBL8GtSVZ2kQ-zvYRN0yK4PvqLKvkrJ9PcI0,"I've made some amazing friends and love creating videos and everything, but the community guidelines are ridiculous and you can get a violation for just about anything. They don't give you clear answers when you do get a violation and you're wondering what you did. Edit: So the guest lives are now glitchy and ruin all experience with them. The dual lives aren't doing much better. People in boxes and even the host freeze when new people jump in and the audio visual lags and gets so out of sync",3,463,23.7.3,2022-03-28T02:25:25.000Z,"Thanks for choosing TikTok. If you enjoy our app, please give us a five-star rating. Your support is highly appreciated! Thanks, TikTok Team.",2021-05-02T23:46:04.000Z
631b303774b46bf77a2369bd,108,31321,gp:AOqpTOE-BK-t8ckheyom8DQxlPac31ptyCoS15koMRnpr6vc3RHomby8CxX-IZSXNMYyl4bFgBMfLqkyEVfOFg,Sara Trejo,https://play-lh.googleusercontent.com/a/AATXAJwtb0ulw9ZArtTn71TzHUTtu4ZxKN1yCn5wwuYC=mo,It does not let me post ok thx,4,0,23.7.3,2022-03-28T22:06:24.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback, thanks for your support!",2020-03-18T06:36:43.000Z
631b303774b46bf77a2369be,109,28748,gp:AOqpTOHNPQWBFNjQWCKJzRjMcfSLIMdeOGjETJ8bXq1Npd5FwrSfLexTxW5ENDwmd1CgC8uNqerX3Ox2qTk5nA,Stephanie Ellis,https://play-lh.googleusercontent.com/a-/AOh14GiKCvtnBrJX-GFb7RqKVwkxn0A14gkUDVtMzW6O0Q,"if the slow (and sometimes nonexistent) rollout of new CREATOR features isn't even given to everyone why have it in your app at all? If there are restrictions for certain features (like playlists?), we should KNOW what the restriction is. New DM/notification interface is trash. I suggest your either HIRE or UTILIZE a QA team to test stuff BEFORE you update our apps. This is the worst handling of social media platform I've ever seen.",1,775,23.8.4,2022-03-29T12:12:05.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-10-19T02:44:27.000Z
631b303774b46bf77a2369bf,110,24190,gp:AOqpTOG-5Uer_kiiAviamCfYgpKBdBDMVmkNwN06_tnisy8lL7Z1lQAbyTcsDLLpQgekuXa4YByKYDq1YPmj_Q,Chloe Buchanan,https://play-lh.googleusercontent.com/a-/AOh14Gju6Ns1bFHiBFrdMFz5LydEMlSIQs_UF3JaIQpQVqw,"My app literally crashes if I try and venture off the fyp. I'm going to uninstall.",5,3,23.8.4,2022-03-30T14:01:56.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-23T11:45:31.000Z
631b303774b46bf77a2369c0,111,22875,gp:AOqpTOFxqLXNCCi6BdBEskMKit4ko68aUQkqW0ucIGTsy06AkHLQFQ1cFnrl5IU_GyUFVh6E0cJhwuNkg8l4MQ,Tiara Miller,https://play-lh.googleusercontent.com/a-/AOh14GgpW0QkMP0Pd8ve6krCKS834ucCvQewbbe1A0cRbvM,The new update setup is unnecessary. Pls return it back to the way it was before!!!,2,291,23.8.4,2022-03-30T23:05:37.000Z,"Hi, sorry for the inconvenience. This issue has now been fixed by our product team. If the problem persists, please don't hesitate to contact us within the TikTok app via the following steps: 1) Go to your ""Profile"" page 2) Tap on the button on the top right corner 3) Choose ""Report a problem"" on the ""Settings and privacy"" page. Thanks, TikTok team",2021-07-14T04:33:17.000Z
631b303774b46bf77a2369c1,112,11417,gp:AOqpTOFIta2pq0AKkYchfQntzIIfGtsa0l7Ll1kXLMDerPcxTZwYNKmbhWiyM8ujHiooV-WwTitakmcR0e3c4A,block king,https://play-lh.googleusercontent.com/a-/AOh14Gg6NObLckjcZrz5k-IS07lR5Hhx8l4DwNkU1ryJ,"80% of videos cut off before they actually reach any conclusion. 15% ads, and 5% good content. I went through 4 ""3 minute"" videos for some one to conclude that they couldn't save the project at hand. If you want a waste of time and entertainment choose tiktok. It use to be better where only about 25% of videos would be ""click bait"" but its gotten out of hand now. Also the number of horizontal videos that are cropped into vertical just destroys the viewing and the account is reposting from youtub",1,2217,23.9.3,2022-04-02T20:03:08.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-04-03T02:10:24.000Z
631b303774b46bf77a2369c2,113,10629,gp:AOqpTOENva8eLUxRTg9FsvXAymuIeGrEvbXcUvC2EXIANXe0cMWXanUonTUcRs3SqGYpuXQ4pvM4QehrvQdv2w,Tamikia Lotongo,https://play-lh.googleusercontent.com/a-/AOh14Gj7_Cbpfy66L7-pIMBFaXC1KOw7j8C-la9Gquvu,"An epic way to learn new stuff ,find out cool hacks/tricks, see products ,watch people dances, show people your epic dance moves, act, do new cool trends, post video, get lots of likes, follows, comments, comment and like the video, a follow the creator and you can see videos that other people created and you can tag people in a video, duet a video, use people music for your own video, make a video with someone and tag that person in the caption And you can send people/creator a message.",5,114,23.7.3,2022-04-03T02:08:46.000Z,"Hi, thanks for the high rating. TikTok team will continue to work hard to bring you a better experience. Your support is highly appreciated! Thanks, TikTok Team.",2021-06-12T05:55:02.000Z
631b303774b46bf77a2369c3,114,10469,gp:AOqpTOHKHFdHRx1eytguZAYicbK8KtJHxQ_ZFyiJdMr9_tETNiWYYd8VNdhdpfQRlFBGFJ-6F_7OiJPg3pZWbQ,Cosweebo Edits,https://play-lh.googleusercontent.com/a-/AOh14GgV65kEKDULN__nxY6PR-Kz_h09d_AkhcjfZhcOkQ,"You should at least lower the age limit for live down to 15+ bc I'm now banned from going live bc of age requirements while I see other 12 year olds not get banned. I haven't done nothing wrong on live. I love the app tho it's alr, I like making videos and watching, but please stop banning people from going live.",3,249,23.9.3,2022-04-03T03:15:36.000Z,"Hi, thanks for the high rating. TikTok team will continue to work hard to bring you a better experience! Your support is highly appreciated!",2020-11-08T00:21:24.000Z
631b303774b46bf77a2369c4,115,8248,gp:AOqpTOED6CsYkry69vz7HNpnM0zm3_FmkKuykl8sePRBtBSGK2no49ZSo7ruETwzWxnW_a2kAa3kgkWeRBy9YQ,B Real,https://play-lh.googleusercontent.com/a-/AOh14GhgCkxpv5WrmfHf_TEERdPalK0OaCldAbbvL2-M,"""Requires insanity & patience"" It looks like the team backing this is hard at work with an app too popular too soon. There are plenty of bugs and features that leave you to guess if the app works. The app is full of unprovoked & unwelcome irritating popups (send gifts, share your contacts, ...) Click wrong spot wrong time and you are liking, subbing, changing modes, spending money, wasting gifts. It's great@inefficiently killing time.",1,687,23.9.5,2022-04-03T14:37:29.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-02-26T02:56:47.000Z
631b303774b46bf77a2369c5,116,7951,gp:AOqpTOHS5V-TYSqiBBJaItGjeSl3RzkfCpdJSj4Op-BTdkOB1sqxqmGML38pP0JUJ4GDtF4W6BVxhBIDNKPMIA,Skylor Mitchell,https://play-lh.googleusercontent.com/a-/AOh14GjZsvu5Qpgt4BFeQyEcgQrkp7iW7k3BHmo3N7nI6Q,"Update before last fixed the auto captions. Now, they're everywhere and no way to turn them off. Not even by tapping them (just pauses the video). Update before last you could tap the auto captions and get a menu for ""hide captions"".",1,3353,23.8.4,2022-04-03T16:01:22.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:45:10.000Z
631b303774b46bf77a2369c6,117,214,gp:AOqpTOHBPdgFks-7jdXVptVAlY9vGpzJrnVIxFNLO1L8KjcMKIe1N5hQXPmxi7g14xUt1EmZ2Ba8iDb3Hmxphg,Darwin Davis,https://play-lh.googleusercontent.com/a-/AOh14Ghumnpk4R8JfHEMuyi-Ei4ZzqMxKq4Q9INpve1-bQ,thanks the app is good and a lot of the crashes have stopped thank you.,4,2,23.8.4,2022-04-05T18:49:02.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:12:08.000Z
